New Haven,110070,2011,10/27/11,"$33,550.00","$68,000.00",,0.493382353,,C,1,"619 CONGRESS AVE,UNIT B3","619 CONGRESS AVE,UNIT B3
New Haven, CT
(41.300167258000045, -72.93940797699997)"
New Haven,110068,2011,10/28/11,"$97,501.00","$169,000.00",,0.576928994,,2,1,29 IRVINGTON STREET,"29 IRVINGTON STREET
New Haven, CT
(41.29077314800003, -72.89097428799994)"
New Haven,110072,2011,10/31/11,"$109,130.00","$170,000.00",,0.641941176,,2,1,106 PECK STREET,"106 PECK STREET
New Haven, CT
(41.316902999000035, -72.89144655099994)"
New Haven,110071,2011,10/31/11,"$128,660.00","$215,000.00",,0.598418605,,1,1,21 STUYVESTANT AVENUE,"21 STUYVESTANT AVENUE
New Haven, CT
(41.307621675000064, -72.92461790999994)"
New Haven,110074,2011,11/1/11,"$21,280.00","$30,000.00",,0.709333333,14,3,1,70 CHAPEL STREET,"70 CHAPEL STREET
New Haven, CT
(41.30430295600007, -72.89490513199996)"
New Haven,110073,2011,11/1/11,"$384,160.00","$579,000.00",,0.663488774,,C,1,362 WHITNEY AVE UNIT 3,"362 WHITNEY AVE UNIT 3
New Haven, CT
(41.32060412900006, -72.91844220899998)"
New Haven,110075,2011,11/1/11,"$316,890.00","$424,000.00",,0.747382075,,1,1,33 BEECHWOOD LA,"33 BEECHWOOD LA
New Haven, CT
(41.33373745100005, -72.91952993299998)"
New Haven,110087,2011,11/1/11,"$114,310.00","$85,000.00",,1.344823529,25,2,1,329 WINTHROP AVENUE,"329 WINTHROP AVENUE
New Haven, CT
(41.31330672800004, -72.94630899299995)"
New Haven,110076,2011,11/1/11,"$38,850.00","$75,000.00",,0.518,,1,1,662 ORCHARD STREET,"662 ORCHARD STREET
New Haven, CT
(41.31879158900006, -72.93703427599996)"
New Haven,110077,2011,11/2/11,"$279,440.00","$375,000.00",,0.745173333,,,0,266 STATE STREET,"266 STATE STREET
New Haven, CT
(41.30380962100003, -72.92360673599995)"
New Haven,110079,2011,11/3/11,"$32,550.00","$35,000.00",,0.93,,1,1,890 CONGRESS AVENUE,"890 CONGRESS AVENUE
New Haven, CT
(41.298293648000026, -72.94558190299995)"
New Haven,110078,2011,11/3/11,"$11,200.00","$15,000.00",,0.746666667,,,0,886 CONGRESS AVENUE,"886 CONGRESS AVENUE
New Haven, CT
(41.29832360700004, -72.94549202499996)"
New Haven,110084,2011,11/4/11,"$375,840.00","$540,000.00",,0.696,,1,1,185 LINDEN STREET,"185 LINDEN STREET
New Haven, CT
(41.32282688000004, -72.91631279199999)"
New Haven,110080,2011,11/4/11,"$40,390.00","$30,000.00",,1.346333333,25,C,1,"126 DERBY AVE, UNIT A-1","126 DERBY AVE, UNIT A-1
New Haven, CT
(41.31052377100008, -72.95072546099993)"
New Haven,110083,2011,11/4/11,"$40,390.00","$30,000.00",,1.346333333,25,C,1,"126 DERBY AVE, UNIT E-5","126 DERBY AVE, UNIT E-5
New Haven, CT
(41.31052377100008, -72.95072546099993)"
New Haven,110082,2011,11/4/11,"$40,390.00","$30,000.00",,1.346333333,25,C,1,"126 DERBY AVE, UNIT H-8","126 DERBY AVE, UNIT H-8
New Haven, CT
(41.31052377100008, -72.95072546099993)"
New Haven,110081,2011,11/4/11,"$258,230.00","$375,000.00",,0.688613333,,C,1,116 CROWN STREET 4A,"116 CROWN STREET 4A
New Haven, CT
(41.30452403600003, -72.92619245699996)"
New Haven,110085,2011,11/7/11,"$130,550.00","$197,000.00",,0.662690355,,1,1,46 HALL STREET,"46 HALL STREET
New Haven, CT
(41.27307267300006, -72.89500238399995)"
New Haven,110088,2011,11/7/11,"$38,570.00","$59,199.00",,0.651531276,,2,1,738 WINCHESTER AVENUE,"738 WINCHESTER AVENUE
New Haven, CT
(41.330752275000066, -72.92577417799998)"
New Haven,110086,2011,11/7/11,"$11,340.00","$18,000.00",,0.63,,,0,880 CONGRESS AVENUE,"880 CONGRESS AVENUE
New Haven, CT
(41.298383526000066, -72.94530189799997)"
New Haven,110090,2011,11/8/11,"$85,820.00","$123,000.00",,0.697723577,,1,1,4 LEWIS STREET,"4 LEWIS STREET
New Haven, CT
(41.312179796000066, -72.88903712999996)"
New Haven,110089,2011,11/8/11,"$118,580.00","$167,400.00",,0.708363202,,1,1,95 ANTHONY STREET,"95 ANTHONY STREET
New Haven, CT
(41.331074913000066, -72.97458022699993)"
New Haven,110091,2011,11/9/11,"$153,790.00","$214,500.00",,0.716969697,,1,1,198 ALDEN AVENUE,"198 ALDEN AVENUE
New Haven, CT
(41.32146488300003, -72.96478237499997)"
New Haven,110098,2011,11/12/11,"$88,340.00","$51,000.00",,1.732156863,14,2,1,90 LOMBARD STREET,"90 LOMBARD STREET
New Haven, CT
(41.31617154800006, -72.88982775199997)"
New Haven,110093,2011,11/14/11,"$76,860.00","$91,000.00",,0.844615385,,3,1,245 HOWARD AVENUE,"245 HOWARD AVENUE
New Haven, CT
(41.287889696000036, -72.93137657299997)"
New Haven,110095,2011,11/14/11,"$434,210.00","$390,000.00",,1.113358974,14,,0,841 CHAPEL STREET,"841 CHAPEL STREET
New Haven, CT
(41.30574660700006, -72.92498947399997)"
New Haven,110094,2011,11/14/11,"$114,310.00","$110,000.00",,1.039181818,,3,1,329 WINTHROP AVENUE,"329 WINTHROP AVENUE
New Haven, CT
(41.31330672800004, -72.94630899299995)"
New Haven,110092,2011,11/14/11,"$913,990.00","$63,033.00",,14.50018244,13,,0,299 WHALLEY AVENUE,"299 WHALLEY AVENUE
New Haven, CT
(41.31675666000007, -72.94264012699995)"
New Haven,110096,2011,11/15/11,"$66,780.00","$94,500.00",,0.706666667,,1,1,55 PERKINS ST,"55 PERKINS ST
New Haven, CT
(41.311814523000066, -72.88990479799998)"
New Haven,110097,2011,11/15/11,"$251,580.00","$305,000.00",,0.824852459,,,0,574 GEORGE STREET,"574 GEORGE STREET
New Haven, CT
(41.30889348900007, -72.94106495799997)"
New Haven,110099,2011,11/16/11,"$67,060.00","$71,000.00",,0.944507042,25,2,1,112 FAIRFIELD STREET,"112 FAIRFIELD STREET
New Haven, CT
(41.32909414100004, -72.97249805399997)"
New Haven,110100,2011,11/17/11,"$172,900.00","$160,000.00",,1.080625,25,,0,555 WINCHESTER AVENUE,"555 WINCHESTER AVENUE
New Haven, CT
(41.327159460000075, -72.92704744999998)"
New Haven,110102,2011,11/18/11,"$40,460.00","$58,199.00",,0.695200948,14,2,1,9 MAY STREET,"9 MAY STREET
New Haven, CT
(41.319726090000074, -72.89931778799996)"
New Haven,110101,2011,11/18/11,"$11,760.00","$85,740.00",,0.137158852,7,1,1,45 ELLIOT STREET,"45 ELLIOT STREET
New Haven, CT
(41.303557271000045, -72.94108108999995)"
New Haven,110105,2011,11/21/11,"$71,050.00","$61,000.00",,1.164754098,3,2,1,672 ORCHARD STREET,"672 ORCHARD STREET
New Haven, CT
(41.31908426900003, -72.93682225599997)"
New Haven,110107,2011,11/21/11,"$30,030.00","$45,000.00",,0.667333333,,C,1,"54 BARNES AVE, UNIT 4A","54 BARNES AVE, UNIT 4A
New Haven, CT
(41.32576537700004, -72.87884082399995)"
New Haven,110103,2011,11/21/11,"$112,770.00","$175,000.00",,0.6444,,1,1,211 LAWNCREST ROAD,"211 LAWNCREST ROAD
New Haven, CT
(41.332547530000056, -72.98143169499997)"
New Haven,110109,2011,11/21/11,"$646,730.00","$1,900,000.00",,0.340384211,16,,0,9 DIXWELL AVENUE,"9 DIXWELL AVENUE
New Haven, CT
(41.31336203700005, -72.93231798699998)"
New Haven,110104,2011,11/21/11,"$77,070.00","$105,000.00",,0.734,,C,1,"675 QUINNIPIAC AV,UNIT 12","675 QUINNIPIAC AV,UNIT 12
New Haven, CT
(41.308506445000035, -72.88590843699996)"
New Haven,110106,2011,11/21/11,"$234,990.00","$348,500.00",,0.674289813,,1,1,14 ELD STREET,"14 ELD STREET
New Haven, CT
(41.31277783100006, -72.91616184299994)"
New Haven,110110,2011,11/23/11,"$113,890.00","$165,000.00",,0.690242424,,1,1,78 BYRON PLACE,"78 BYRON PLACE
New Haven, CT
(41.31751716600007, -72.97716018599994)"
New Haven,110111,2011,11/25/11,"$58,520.00","$65,000.00",,0.900307692,,3,1,38 DAGGETT STREET,"38 DAGGETT STREET
New Haven, CT
(41.29930650400007, -72.93629911999994)"
New Haven,110112,2011,11/28/11,"$176,820.00","$15,000.00",,11.788,2,1,1,13 LEWIS STREET,"13 LEWIS STREET
New Haven, CT
(41.312541613000064, -72.88898412499998)"
New Haven,110116,2011,11/29/11,"$70,070.00","$75,000.00",,0.934266667,,2,1,357 ORCHARD STREET,"357 ORCHARD STREET
New Haven, CT
(41.311157722000075, -72.94118825199996)"
