335531116510404	33.92530000	-116.85134440	E	NAD83
335629078115406	33.94111110	-78.19861110	S	NAD83
335629078115407	33.94138889	-78.19861110	S	NAD83
335631078003604	33.94194444	-78.00972220	S	NAD83
335631078003605	33.94194444	-78.00972220	S	NAD83
335631078003606	33.94194444	-78.00972220	S	NAD83
335838116582504	33.97713056	-116.97349720	E	NAD83
335849078054301	33.98027778	-78.09527780	S	NAD83
335911090553901	33.98811110	-90.92616670	1	NAD83
335929087021001	33.99149186	-87.03611540	S	NAD83
340042095051801	34.01177360	-95.08856080	F	NAD83
340046117020801	34.01291667	-117.03639170	H	NAD83
340046117020802	34.01291667	-117.03639170	H	NAD83
340046117020803	34.01291667	-117.03639170	H	NAD83
340046117020804	34.01291667	-117.03639170	H	NAD83
340130117054901	34.02497778	-117.09709170	H	NAD83
340130117054902	34.02497778	-117.09709170	H	NAD83
340130117054903	34.02497778	-117.09709170	H	NAD83
340130117054904	34.02497778	-117.09709170	H	NAD83
340130117054905	34.02497778	-117.09709170	H	NAD83
340136117033901	34.02676944	-117.06087780	H	NAD83
340136117033902	34.02676944	-117.06087780	H	NAD83
340136117033903	34.02676944	-117.06087780	H	NAD83
340136117033904	34.02676944	-117.06087780	H	NAD83
340136117033905	34.02676944	-117.06087780	H	NAD83
340248117020901	34.04682500	-117.03587780	H	NAD83
340248117020902	34.04682500	-117.03587780	H	NAD83
340248117020903	34.04682500	-117.03587780	H	NAD83
340248117020904	34.04682500	-117.03587780	H	NAD83
340408117165301	34.06948056	-117.28391100	H	NAD83
340408117165302	34.06948056	-117.28391100	H	NAD83
340408117165303	34.06948056	-117.28391100	H	NAD83
340408117165304	34.06948056	-117.28391100	H	NAD83
340439117173902	34.07741110	-117.29515000	H	NAD83
340439117173904	34.07741110	-117.29515000	H	NAD83
340439117173905	34.07741110	-117.29515000	H	NAD83
340439117173906	34.07741110	-117.29515000	H	NAD83
340439117173907	34.07741110	-117.29515000	H	NAD83
340503117104101	34.08432220	-117.17720830	H	NAD83
340503117104102	34.08432220	-117.17720830	H	NAD83
340503117104103	34.08432220	-117.17720830	H	NAD83
340503117104104	34.08432220	-117.17720830	H	NAD83
340503117104105	34.08432220	-117.17720830	H	NAD83
340521117212001	34.08936110	-117.35566940	D	NAD83
340521117212002	34.08936110	-117.35566940	D	NAD83
340521117212003	34.08936110	-117.35566940	D	NAD83
340521117212004	34.08936110	-117.35566940	D	NAD83
340521117212005	34.08936110	-117.35566940	D	NAD83
340541117074401	34.09471667	-117.12882220	H	NAD83
340541117074402	34.09471667	-117.12882220	H	NAD83
340541117074403	34.09471667	-117.12882220	H	NAD83
340541117074404	34.09472778	-117.12874720	H	NAD83
340541117074405	34.09472778	-117.12874720	H	NAD83
340541117074406	34.09472778	-117.12874720	H	NAD83
340615117170902	34.10414167	-117.28645000	H	NAD83
340615117170903	34.10414167	-117.28645000	H	NAD83
340615117170904	34.10414167	-117.28645000	H	NAD83
340618086344001	34.10481935	-86.57776900	S	NAD83
340655117184004	34.11511389	-117.31174440	H	NAD83
340655117184005	34.11511389	-117.31174440	H	NAD83
340655117184006	34.11511389	-117.31174440	H	NAD83
340707117162706	34.11849167	-117.27437220	H	NAD83
340707117162707	34.11849167	-117.27437220	H	NAD83
340707117162708	34.11849167	-117.27437220	H	NAD83
340716117230601	34.44196944	-119.74028060	C	NAD83
340716117230602	34.12113889	-117.38506100	C	NAD83
340716117230603	34.12113889	-117.38506100	C	NAD83
340716117230604	34.12113889	-117.38506100	C	NAD83
340716117230605	34.12113889	-117.38506100	C	NAD83
340716117230606	34.12113889	-117.38506100	C	NAD83
340800117235901	34.13428889	-117.38403330	D	NAD83
340800117235902	34.13428889	-117.40070000	D	NAD83
340800117235903	34.13428889	-117.40070000	D	NAD83
340800117235904	34.13428889	-117.40070000	D	NAD83
340804117221601	34.13451110	-117.37268060	D	NAD83
340804117221602	34.13451110	-117.37268060	D	NAD83
340804117221603	34.13451110	-117.37268060	D	NAD83
340804117221604	34.13451110	-117.37268060	D	NAD83
341210090343701	34.20277778	-90.57694440	1	NAD83
341453091544101	34.24786667	-91.91116670	1	NAD83
341601116124801	34.26694544	-116.21417580	F	NAD83
341601116124802	34.26694544	-116.21417580	F	NAD83
341741116132501	34.29416690	-116.22445400	S	NAD83
341826116164501	34.30722256	-116.28001140	S	NAD83
341829116164401	34.30805586	-116.27973360	F	NAD83
342440080443900	34.41111110	-80.74416670	S	NAD83
342440080443901	34.41113056	-80.74441110	H	NAD83
342527096493301	34.42425830	-96.82612070	S	NAD83
342543080165800	34.42888889	-80.28277780	1	NAD83
342543080165801	34.42888889	-80.28277780	1	NAD83
342630119442301	34.44197220	-119.74028060	E	NAD83
342633096494401	34.44259136	-96.82917660	F	NAD83
342649091251916	34.46473330	-91.42093610	1	NAD83
342718087285601	34.45509537	-87.48224640	S	NAD83
342922084511601	34.48953230	-84.85438430	F	NAD83
343017096561501	34.50510000	-96.93760000	1	NAD83
343021079512202	34.50741667	-79.85625000	1	NAD83
343022096565701	34.50620000	-96.94980000	1	NAD83
343023080130600	34.50638889	-80.21833330	S	NAD83
343048093030401	34.51337500	-93.05114170	1	NAD83
343105080172100	34.51811110	-80.28941670	1	NAD83
343108090462601	34.51943330	-90.77263330	1	NAD83
343409111511101	34.56919118	-111.85376240	S	NAD83
343457096404501	34.58259000	-96.67945220	T	NAD83
343515118101401	34.58700556	-118.17073330	H	NAD83
343522118095701	34.58951389	-118.16585280	H	NAD83
343726093481801	34.62398896	-93.80519790	F	NAD83
343736079562200	34.62677778	-79.94066670	1	NAD83
343843085403201	34.64536085	-85.67552410	S	NAD83
343852111460301	34.64777778	-111.76750000	F	NAD83
344000081250011	34.67430430	-81.41509650	F	NAD83
344302111532701	34.71724320	-111.89154320	S	NAD83
344314083433201	34.72065030	-83.72545590	F	NAD83
344327114313001	34.72419570	-114.52592070	H	NAD83
344333080503600	34.72597220	-80.84333330	1	NAD83
344333080503601	34.72600000	-80.84333330	1	NAD83
344520079281001	34.75500000	-79.46722220	5	NAD83
344544079263701	34.76222220	-79.44361110	S	NAD83
344544112025001	34.76224304	-112.04793620	S	NAD83
344640120274401	34.77775885	-120.46321970	S	NAD83
344640120274402	34.77775885	-120.46321970	S	NAD83
344640120274404	34.77775885	-120.46321970	S	NAD83
344651091355102	34.78083330	-91.59750000	S	NAD83
344653091382701	34.78133330	-91.64094440	S	NAD83
344749098350301	34.79694444	-98.58416670	S	NAD83
344825119271001	34.80722220	-119.45383330	S	NAD83
345051078012109	34.84777778	-78.02097220	5	NAD83
345051083041800	34.84759270	-83.07154040	S	NAD83
345057091525601	34.84947500	-91.88111670	1	NAD83
345100119290002	34.85638889	-119.48466670	5	NAD83
345145081502900	34.86262790	-81.84121270	F	NAD83
345302096412401	34.88388889	-96.69000000	M	NAD83
345351119323101	34.89771667	-119.54212500	1	NAD83
345351119323102	34.89771667	-119.54212500	1	NAD83
345351119323103	34.89771667	-119.54212500	1	NAD83
345351119323104	34.89771667	-119.54212500	1	NAD83
345359119392701	34.89978056	-119.65772500	1	NAD83
345359119392702	34.89978056	-119.65772500	1	NAD83
345359119392703	34.89978056	-119.65772500	1	NAD83
345359119392704	34.89978056	-119.65772500	1	NAD83
345403085160001	34.90090970	-85.26662230	F	NAD83
345538119332201	34.92719444	-119.55608330	5	NAD83
345552119354201	34.93115830	-119.59525560	1	NAD83
345552119354202	34.93115830	-119.59525560	1	NAD83
345552119354203	34.93115830	-119.59525560	1	NAD83
345552119354204	34.93115830	-119.59525560	1	NAD83
345600119400001	34.94225000	-119.67516670	5	NAD83
345603110450301	34.93418918	-110.75152420	F	NAD83
345609080415102	34.93599444	-80.69757220	H	NAD83
345609080415103	34.93591944	-80.69753610	H	NAD83
345701106404501	34.95018889	-106.67916940	S	NAD83
345701106404502	34.95018889	-106.67916940	S	NAD83
345701106404601	34.95020278	-106.68020280	S	NAD83
345701106404602	34.95020278	-106.68020830	S	NAD83
345703106403901	34.95105830	-106.67786390	S	NAD83
345703106403902	34.95105830	-106.67786390	S	NAD83
345703106404001	34.95105830	-106.67801390	S	NAD83
345703106411201	34.95083056	-106.68666940	S	NAD83
345703106411202	34.95083056	-106.68666940	S	NAD83
345704106410701	34.95056110	-106.68507500	S	NAD83
345704106410702	34.95056110	-106.68507500	S	NAD83
345706106404701	34.95230000	-106.67974720	S	NAD83
345706106404702	34.95230000	-106.67974720	S	NAD83
345706106404703	34.95230000	-106.67974720	S	NAD83
345706106404704	34.95219720	-106.68068890	S	NAD83
345706106404705	34.95219720	-106.68068890	S	NAD83
345706106410201	34.95067220	-106.68356390	S	NAD83
345706106410202	34.95067220	-106.68356390	S	NAD83
345706106410203	34.95067220	-106.68356390	S	NAD83
345707106404101	34.95241944	-106.67835280	S	NAD83
345707106404102	34.95241944	-106.67835280	S	NAD83
345707106404103	34.95235278	-106.67852500	S	NAD83
345707106410101	34.95077220	-106.68276670	S	NAD83
345707106410102	34.95077220	-106.68276670	S	NAD83
345713106410601	34.95185278	-106.68418060	S	NAD83
345713106410602	34.95185278	-106.68418060	S	NAD83
345713106410603	34.95185278	-106.68418060	S	NAD83
345713106410604	34.95205556	-106.68304170	S	NAD83
345713106410605	34.95205556	-106.68304170	S	NAD83
345713106411001	34.95162220	-106.68545000	S	NAD83
345713106411002	34.95162220	-106.68545000	S	NAD83
345740097210801	34.96117778	-97.35243330	H	NAD83
345759099163401	34.96656389	-99.27624170	S	NAD83
345809077301408	34.97000000	-77.50333330	S	NAD83
345812079313401	34.97055556	-79.52833330	S	NAD83
345830081033100	34.97516667	-81.05875000	S	NAD83
345830081033101	34.97519444	-81.05880560	S	NAD83
345859106410601	34.98309167	-106.68497780	H	NAD83
345859106410701	34.98305830	-106.68514720	H	NAD83
345859106411001	34.98314720	-106.68600830	H	NAD83
345859106411002	34.98314720	-106.68600830	H	NAD83
345859106411003	34.98314720	-106.68600830	H	NAD83
